SiteID,Location,Latitude_current,Longitude_current,comparison_year,months,pre_days,post_days,pre_pm25,post_pm25,change_ug_m3,change_pct,ci_low,ci_high,adjusted_change_ug_m3,adjusted_ci_low,adjusted_ci_high,q_value_bh,adjusted_months,adjusted_pre_days,adjusted_post_days,first_day,last_day,observed_days,days_75pct,baseline_status,weather_status,causal_status,location_epoch,valid_from,valid_through,latitude,longitude,uhf42_id,nta2020,nta_name,borough,inside_congestion_geofence,geometry_status,neighborhood,uhf_borough,adult_asthma_ed_rate,child_asthma_ed_rate,poverty_pct,adult_asthma_ed_rate_reference_period,adult_asthma_ed_rate_high_relative_burden,adult_asthma_ed_rate_source_note,child_asthma_ed_rate_reference_period,child_asthma_ed_rate_high_relative_burden,child_asthma_ed_rate_source_note,poverty_pct_reference_period,poverty_pct_high_relative_burden,poverty_pct_source_note,context_geography,exposure_interpretation,station_comparability,change_evidence,adjusted_evidence,analysis_frame,baseline_year,requested_window,calendar_rule
36061NY08552,Williamsburg Bridge,40.71807,-73.98606,2026,"3,4,5,6,8",139.0,136.0,9.840152134266516,6.7158345343457295,-3.1243175999207864,-31.750704229875936,-4.268072574689953,-1.8976220402967023,-4.227864230107244,-5.247589892098843,-3.208138568115644,4.4307633390045826e-15,"3,4,5,6,8",139.0,136.0,2024-02-29,2026-08-31,827,820,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.71807,-73.98606,309,MN0302,Lower East Side,Manhattan,True,source current coordinates; no documented move,Union Square - Lower East Side,Manhattan,44.6,159.7,20.06,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY08653,FDR,40.72229,-73.97465,2025,"3,4,5,6,8",141.0,134.0,9.073004069485568,7.174937913741812,-1.8980661557437568,-20.91993061181747,-2.974222069129378,-0.6581019776496999,-2.713775524817262,-3.919687134270572,-1.5078639153639524,2.5760435327731976e-05,"3,4,5,6,8",141.0,134.0,2024-02-15,2026-08-31,877,868,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.72229,-73.97465,309,MN0303,East Village,Manhattan,False,source current coordinates; no documented move,Union Square - Lower East Side,Manhattan,44.6,159.7,20.06,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY08653,FDR,40.72229,-73.97465,2026,"3,4,5,6,7,8",172.0,174.0,9.33262211883654,7.467305188691495,-1.8653169301450443,-19.987061582405374,-2.9026251569321104,-0.987999796918345,-2.9679326098073044,-3.8678968724128153,-2.0679683472017936,5.110843518547818e-10,"3,4,5,6,7,8",172.0,174.0,2024-02-15,2026-08-31,877,868,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.72229,-73.97465,309,MN0303,East Village,Manhattan,False,source current coordinates; no documented move,Union Square - Lower East Side,Manhattan,44.6,159.7,20.06,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY09734,Broadway/35th St,40.75069,-73.98783,2025,"1,2,3,4,5,6,7,8",236.0,237.0,9.866031718574565,8.153629282830035,-1.712402435744529,-17.356547035224168,-2.802920447385904,-0.6414751280580437,-2.311523134666128,-3.3933174782670656,-1.2297287910651908,5.629676430108399e-05,"1,2,3,4,5,6,7,8",236.0,237.0,2024-01-01,2026-08-31,971,969,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.75069,-73.98783,306,MN0502,Midtown-Times Square,Manhattan,True,source current coordinates; no documented move,Chelsea - Clinton,Manhattan,33.0,129.9,11.95,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY09734,Broadway/35th St,40.75069,-73.98783,2026,"1,2,3,4,5,6,7,8",236.0,239.0,9.866031718574565,9.447454474788628,-0.4185772437859381,-4.242609954292886,-2.0269923499181695,1.610273934730005,-1.1941863836034,-3.0932861038644024,0.7049133366576024,0.2722221502589161,"1,2,3,4,5,6,7,8",236.0,239.0,2024-01-01,2026-08-31,971,969,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.75069,-73.98783,306,MN0502,Midtown-Times Square,Manhattan,True,source current coordinates; no documented move,Chelsea - Clinton,Manhattan,33.0,129.9,11.95,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,not distinguishable after multiple-comparison adjustment,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY09929,Midtown West,40.75514,-73.99086,2025,8,17.0,31.0,13.670392156862746,12.225147849462363,-1.4452443074003811,-10.572076432166188,-5.870534523809522,4.344603393665156,,,,,,,,2024-01-01,2026-08-31,631,619,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",original,2024-01-01,2026-06-23,40.75508,-73.99041,306,MN0502,Midtown-Times Square,Manhattan,True,documented original coordinates,Chelsea - Clinton,Manhattan,33.0,129.9,11.95,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,not estimated,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY09929,Midtown West,40.75514,-73.99086,2026,,,,,,,,,,,,,,,,,2024-01-01,2026-08-31,631,619,no eligible matched baseline,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",original,2024-01-01,2026-06-23,40.75508,-73.99041,306,MN0502,Midtown-Times Square,Manhattan,True,documented original coordinates,Chelsea - Clinton,Manhattan,33.0,129.9,11.95,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,matched months before June; excludes relocation,no matched baseline,not estimated,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY10130,Queensboro Bridge,40.76123,-73.96389,2025,"1,2,3,4,7,8",168.0,176.0,8.567413151444855,6.991949383143774,-1.5754637683010817,-18.38902525712077,-2.5590958731678244,-0.4417685487198468,-1.946977936260193,-2.9114690593493857,-0.982486813171001,0.0001267611857346,"1,2,3,4,7,8",168.0,176.0,2024-01-01,2026-08-31,909,900,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.76123,-73.96389,305,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,True,source current coordinates; no documented move,Upper East Side,Manhattan,14.5,23.9,7.33,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY10130,Queensboro Bridge,40.76123,-73.96389,2026,"1,2,3,4,7,8",168.0,178.0,8.567413151444855,8.156193239652362,-0.411219911792493,-4.7998141857223615,-1.9039450422954516,1.5304248953203083,-1.223723363726288,-3.3693551038549168,0.921908376402341,0.2929324107838598,"1,2,3,4,7,8",168.0,178.0,2024-01-01,2026-08-31,909,900,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.76123,-73.96389,305,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,True,source current coordinates; no documented move,Upper East Side,Manhattan,14.5,23.9,7.33,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,not distinguishable after multiple-comparison adjustment,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY12380,Hamilton Bridge,40.84654,-73.93302,2025,"6,8",56.0,61.0,9.956704032258065,12.22714247311828,2.2704384408602145,22.803112691753924,-0.4827515605273125,5.2882015170304255,0.868704725397171,-2.325969793391857,4.063379244186199,0.5940620838324977,"6,8",56.0,61.0,2024-05-20,2026-08-31,748,741,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.84654,-73.93302,301,MN1201,Washington Heights (South),Manhattan,False,source current coordinates; no documented move,Washington Heights - Inwood,Manhattan,52.6,153.7,18.66,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,not distinguishable after multiple-comparison adjustment,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36061NY12380,Hamilton Bridge,40.84654,-73.93302,2026,"6,8",56.0,46.0,9.956704032258065,9.145705128205128,-0.8109989040529371,-8.145254709042627,-2.692090566596795,1.8321070300375557,-2.3804993203830738,-4.385171267480196,-0.375827373285952,0.0398869400685143,"6,8",56.0,46.0,2024-05-20,2026-08-31,748,741,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.84654,-73.93302,301,MN1201,Washington Heights (South),Manhattan,False,source current coordinates; no documented move,Washington Heights - Inwood,Manhattan,52.6,153.7,18.66,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36081NY07615,Van Wyck,40.69015,-73.80908,2025,"3,4,5,6,8",143.0,153.0,8.303841588748636,6.824186235779959,-1.479655352968677,-17.818925579861123,-2.766368175954368,-0.2547571495676358,-2.387861932117604,-3.430257100603847,-1.345466763631361,2.534604891958329e-05,"3,4,5,6,8",143.0,153.0,2024-02-21,2026-08-31,849,840,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.69015,-73.80908,408,QN1202,South Jamaica,Queens,False,source current coordinates; no documented move,Jamaica,Queens,55.8,139.3,12.7,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36081NY07615,Van Wyck,40.69015,-73.80908,2026,"3,4,5,6,8",143.0,148.0,8.303841588748636,6.690982258064517,-1.6128593306841186,-19.423050324918012,-2.8618466111059218,-0.4947639479117975,-2.690912657555998,-3.5774282909477257,-1.8043970241642704,8.979826522252963e-09,"3,4,5,6,8",143.0,148.0,2024-02-21,2026-08-31,849,840,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.69015,-73.80908,408,QN1202,South Jamaica,Queens,False,source current coordinates; no documented move,Jamaica,Queens,55.8,139.3,12.7,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36081NY08198,Glendale,40.70574,-73.88627,2025,,,,,,,,,,,,,,,,,2024-03-07,2025-10-13,196,188,no eligible matched baseline,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.70574,-73.88627,405,QN0503,Glendale,Queens,False,source current coordinates; no documented move,Ridgewood - Forest Hills,Queens,25.9,51.2,10.35,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,no matched baseline,not estimated,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36081NY08198,Glendale,40.70574,-73.88627,2026,,,,,,,,,,,,,,,,,2024-03-07,2025-10-13,196,188,no eligible matched baseline,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.70574,-73.88627,405,QN0503,Glendale,Queens,False,source current coordinates; no documented move,Ridgewood - Forest Hills,Queens,25.9,51.2,10.35,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,no matched baseline,not estimated,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36081NY09285,Queens College,40.73711,-73.82156,2025,"1,2,3,4,8",147.0,147.0,6.879894769690381,6.025890719344202,-0.8540040503461785,-12.41303942770351,-1.7726455571581663,0.1799132874544541,-1.3819668810162549,-2.1003092825254166,-0.663624479507093,0.0002326203128646,"1,2,3,4,8",147.0,147.0,2024-01-01,2026-08-31,722,712,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.73711,-73.82156,406,QN0801,Kew Gardens Hills,Queens,False,source current coordinates; no documented move,Fresh Meadows,Queens,23.9,76.3,11.53,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36081NY09285,Queens College,40.73711,-73.82156,2026,"4,8",61.0,56.0,7.344367159498208,5.802160256410256,-1.5422069030879513,-20.998499524815696,-2.814311778193805,-0.4101149163258318,-3.147148982758958,-4.5599275735069975,-1.734370392010918,3.162462423334728e-05,"4,8",61.0,56.0,2024-01-01,2026-08-31,722,712,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.73711,-73.82156,406,QN0801,Kew Gardens Hills,Queens,False,source current coordinates; no documented move,Fresh Meadows,Queens,23.9,76.3,11.53,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,decrease with interval below zero,adjusted decrease,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36085NY03820,SI Expwy,40.60921,-74.15118,2025,8,19.0,31.0,9.77439792663477,10.166922043010752,0.3925241163759825,4.0158393317134555,-4.365207059523758,5.273946172409578,,,,,,,,2024-08-12,2026-08-31,704,690,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.60921,-74.15118,503,SI0204,New Springville-Willowbrook-Bulls Head-Travis,Staten Island,False,source current coordinates; no documented move,Willowbrook,Staten Island,26.1,29.2,10.1,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,not estimated,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
36085NY03820,SI Expwy,40.60921,-74.15118,2026,8,19.0,31.0,9.77439792663477,8.653040322580646,-1.1213576040541238,-11.47239566539927,-3.9259601659597103,3.2590036453242073,,,,,,,,2024-08-12,2026-08-31,704,690,eligible matched months,UTC-sample validated timing; regional weather proxy,"descriptive association, not identified pricing effect",source_current,2024-01-01,2026-08-31,40.60921,-74.15118,503,SI0204,New Springville-Willowbrook-Bulls Head-Travis,Staten Island,False,source current coordinates; no documented move,Willowbrook,Staten Island,26.1,29.2,10.1,2023,False,,2023,False,,2019-23,False,,"UHF42; distinct from NTA2020, no areal interpolation",monitor location context; not population exposure or causal disparity,no documented move in comparison,uncertain direction: interval includes zero,not estimated,jan_aug_2024_2025_2026,2024,Jan 5–Aug 31,February 29 excluded; actual eligible months reported separately
